Title,Time,Url,Body
USGS confirms magnitude 2.5 earthquake in Whitfield County,2020-07-06 23:56 UTC,https://foxchattanooga.com/news/local/usgs-confirms-magnitude-25-earthquake-in-whitfield-county,
4.5 mag earthquake reported near Perry,2020-06-21 03:40 UTC,https://okcfox.com/news/local/42-mag-earthquake-reported-near-perry,
Earthquake rattles Midland-Odessa,2020-06-01 12:43 UTC,https://foxsanantonio.com/news/nation-world/earthquake-rattles-midland-odessa,
A 2.0 magnitude earthquake hits outside Columbia Friday night,2020-05-02 14:37 UTC,https://abcnews4.com/news/local/a-20-magnitude-earthquake-hits-outside-columbia-friday-night,
Earthquake reported near Kentucky-Tennessee border,2020-02-12 19:29 UTC,https://foxlexington.com/news/local/earthquake-reported-near-kentucky-tennessee-border,"FOX 56 News Please enter a search term. Please enter a search term.       FINCASTLE, Tenn. (WDKY) – Another earthquake was reported Wednesday along the Tennessee-Kentucky border.  According to the US Geological Survey, the earthquake’s epicenter was a little over two miles from Fincastle, TN. That’s in the same area that had a string of earthquakes in January last month. 
Submit 


 Δ Copyright 2023 Nexstar Media Inc. All rights reserved. This material may not be published, broadcast, rewritten, or redistributed. Thanks for signing up! Watch for us in your inbox. Subscribe Now"
Earthquake confirmed outside of Atlanta Sunday morning,2020-02-09 15:43 UTC,https://wgxa.tv/news/local/earthquake-confirmed-outside-of-atlanta-sunday-morning,
Are you prepared for a major earthquake?,2020-01-30 06:23 UTC,https://foxreno.com/news/local/are-you-prepared-for-a-major-earthquake,
4.5 magnitude earthquake shakes southern Kansas,2020-01-19 22:42 UTC,https://nebraska.tv/news/local/45-magnitude-earthquake-shakes-southern-kansas,
"Earthquake reported in Tennessee near Decatur, first in 2020",2020-01-04 15:34 UTC,https://fox17.com/news/local/earthquake-reported-in-east-tennessee-near-decatur-first-in-2020,
1.8 magnitude earthquake hits Cayce Friday,2020-01-03 17:33 UTC,https://wach.com/news/local/18-magnitude-earthquake-hits-cayce-friday,
1.8 magnitude earthquake hits Cayce Friday,2020-01-03 17:33 UTC,https://abcnews4.com/news/local/18-magnitude-earthquake-hits-cayce-friday,
3.0 magnitude earthquake erupts south of Eagle Pass,2020-11-04 20:59 UTC,https://foxsanantonio.com/news/local/30-magnitude-earthquake-erupts-south-of-eagle-pass,
Utahns react to 5.7 magnitude earthquake 6 months after it hit Magna,2020-09-18 17:27 UTC,https://kutv.com/news/local/6-months-later-utahns-react-to-57-magnitude-earthquake,
4.8 earthquake reported inside Death Valley National Park,2020-08-19 18:37 UTC,https://news3lv.com/news/local/48-earthquake-hits-inside-death-valley-national-park,
'After the wind... an earthquake:' Reading of Bible passage coincides with rare earthquake,2020-08-11 22:56 UTC,https://kutv.com/news/offbeat/after-the-wind-an-earthquake-reading-of-bible-passage-coincides-with-rare-earthquake,
Should we expect aftershocks following Sunday's earthquake?,2020-08-09 13:43 UTC,https://wcyb.com/news/local/should-we-expect-aftershocks-following-sundays-earthquake,
"USGS reports 5.1 magnitude earthquake near Sparta, NC",2020-08-09 12:36 UTC,https://foxsanantonio.com/news/nation-world/usgs-reports-51-magnitude-earthquake-near-sparta-nc,
"Small earthquake hits western Nevada, two days after big one",2020-05-18 13:30 UTC,https://foxreno.com/news/local/small-earthquake-hits-western-nevada-2-days-after-big-one,
U.S. Geological Survey confirms 2.3 earthquake near Lesslie,2020-04-07 19:23 UTC,https://abcnews4.com/newsletter-daily/us-geological-survey-confirms-23-earthquake-near-lesslie,
Is your home ready to withstand an earthquake?,2020-03-20 01:52 UTC,https://kutv.com/news/local/is-your-home-ready-to-withstand-an-earthquake,
3.8 earthquake felt in northwest of Truckee,2020-03-11 01:42 UTC,https://foxreno.com/news/local/38-earthquake-felt-in-northern-nevada,
2.0 magnitude earthquake in Tennessee reported Friday,2020-02-22 16:11 UTC,https://fox17.com/news/local/20-magnitude-earthquake-in-tennessee-reported-friday,
2.0 magnitude earthquake in Tennessee reported Friday,2020-02-22 16:11 UTC,https://wcyb.com/news/local/20-magnitude-earthquake-in-tennessee-reported-friday,
"Did you feel it? 2.7 magnitude earthquake reported in Fincastle, Tennessee",2020-02-12 18:11 UTC,https://fox17.com/news/local/did-you-feel-it-27-magnitude-earthquake-reported-in-fincastle-tennessee,
2.7 magnitude earthquake recorded in West Tennessee,2020-02-04 11:55 UTC,https://fox17.com/news/local/27-magnitude-earthquake-recorded-in-west-tennessee,
2.3 Magnitude earthquake strikes in Tennessee Friday night,2020-01-25 15:25 UTC,https://fox17.com/news/local/23-magnitude-earthquake-strikes-in-tennessee-saturday-morning,
2.3 Magnitude earthquake strikes in Tennessee Friday night,2020-01-25 15:25 UTC,https://wcyb.com/news/local/23-magnitude-earthquake-strikes-in-tennessee-saturday-morning,
3.6 magnitude earthquake felt in Southern Kentucky,2020-01-20 20:18 UTC,https://foxlexington.com/news/local/36-magnitude-earthquake-felt-in-southern-kentucky,"FOX 56 News Please enter a search term. Please enter a search term. Southern+Kentucky+earthquake+web.jpg    Southern+Kentucky+earthquake+web.jpg    WILLIAMSBURG, Ky. (WDKY) – An earthquake hit along the Kentucky-Tennessee border Monday afternoon. The U.S. Geological Survey (USGS) says the epicenter was near Fincastle, Tenn. The earthquake could be felt in Williamsburg, Middlesboro, and Corbin, Ky. A 2.8 magnitude earthquake struck in the same area on Sunday. USGS says most of North America east of the Rocky Mountains has infrequent earthquakes. 
Submit 


 Δ Copyright 2023 Nexstar Media Inc. All rights reserved. This material may not be published, broadcast, rewritten, or redistributed. Thanks for signing up! Watch for us in your inbox. Subscribe Now"
Earthquake reported near Kershaw County,2020-01-15 13:32 UTC,https://wach.com/news/local/earthquake-reported-near-kershaw-county,
5.5 earthquake shakes in central Nevada,2020-11-13 14:03 UTC,https://news3lv.com/news/local/55-earthquake-shakes-in-central-nevada,
USGS: 2.7-magnitude earthquake hits near Tazewell/Buchanan County border,2020-11-09 14:35 UTC,https://wcyb.com/news/local/usgs-27-magnitude-earthquake-hits-near-tazewellbuchanan-county-border,
Earthquake recorded in Massachusetts Sunday morning,2020-11-08 17:04 UTC,https://foxsanantonio.com/news/nation-world/earthquake-recorded-in-massachusetts-sunday-morning,
Earthquake recorded in Massachusetts Sunday morning,2020-11-08 17:04 UTC,https://wcti12.com/news/nation-world/earthquake-recorded-in-massachusetts-sunday-morning,
Earthquake recorded in Massachusetts Sunday morning,2020-11-08 17:04 UTC,https://fox4beaumont.com/news/nation-world/earthquake-recorded-in-massachusetts-sunday-morning,
Earthquake recorded in Massachusetts Sunday morning,2020-11-08 17:04 UTC,https://wset.com/news/nation-world/earthquake-recorded-in-massachusetts-sunday-morning,
Earthquake recorded in Massachusetts Sunday morning,2020-11-08 17:04 UTC,https://kutv.com/news/nation-world/earthquake-recorded-in-massachusetts-sunday-morning,
Earthquake recorded in Massachusetts Sunday morning,2020-11-08 17:04 UTC,https://news3lv.com/news/nation-world/earthquake-recorded-in-massachusetts-sunday-morning,
USGS: 2.3-magnitude earthquake recorded in Greene County,2020-10-20 19:24 UTC,https://wcyb.com/news/local/usgs-23-magnitude-earthquake-recorded-in-greene-county,
"7.5 Earthquake strikes near Alaska, Tsunami warning issued",2020-10-19 22:19 UTC,https://wset.com/news/nation-world/75-earthquake-strikes-near-alaska-tsunami-warning-issued,
"7.5 Earthquake strikes near Alaska, Tsunami warning issued",2020-10-19 22:19 UTC,https://foxsanantonio.com/news/nation-world/75-earthquake-strikes-near-alaska-tsunami-warning-issued,
"7.5 Earthquake strikes near Alaska, Tsunami warning issued",2020-10-19 22:19 UTC,https://wcti12.com/news/nation-world/75-earthquake-strikes-near-alaska-tsunami-warning-issued,
2.4 magnitude earthquake hits East Tennessee,2020-08-28 14:50 UTC,https://wcyb.com/news/local/24-magnitude-earthquake-hits-northeast-tennessee,
"2.5 magnitude earthquake hits near Falls City, Texas Tuesday morning",2020-08-25 17:10 UTC,https://foxsanantonio.com/news/local/25-magnitude-earthquake-hits-near-fall-city-texas-tuesday-morning,
Sparta hit by 2.2 magnitude tremor after 5.1 magnitude earthquake Sunday,2020-08-10 15:25 UTC,https://abcnews4.com/news/local/sparta-hit-by-22-magnitude-tremor-after-51-magnitude-earthquake-sunday,
